lemma,inflection_type,inflected_form,stem,reduplicated_form,subject,object,mood,number,diminutive,locative
ogimaa,pl,ogimaag,/ogimaaw-/,,,,,plural,FALSE,FALSE
ogimaa,dim,ogimaans,/ogimaaw-/,,,,,,TRUE,FALSE
ogimaa-nagamon,sg,ogimaa-nagamon,/ogimaa-nagamon-/,,,,,singular,FALSE,FALSE
ogimaa-nagamon,pl,ogimaa-nagamonan,/ogimaa-nagamon-/,,,,,plural,FALSE,FALSE
abinoojiinh,sg,abinoojiinh,/abinoojiinhy-/,,,,,singular,FALSE,FALSE
abinoojiinh,sg,abinoonjii,/abinoojiinhy-/,,,,,singular,FALSE,FALSE
abinoojiinh,pl,abinoojiinyag,/abinoojiinhy-/,,,,,plural,FALSE,FALSE
abinoojiinh,pl,abinoonjiinyag,/abinoojiinhy-/,,,,,plural,FALSE,FALSE
abinoojiinh,dim,"abinoojiiyens, abinoojiins",/abinoojiinhy-/,,,,,,TRUE,FALSE
dakaji,1s - ind,indakaj,/dakaji-/,dadakajiwag,first_person_singular,,independent,,FALSE,FALSE
dakaji,1s - ind,nindakaj,/dakaji-/,dadakajiwag,first_person_singular,,independent,,FALSE,FALSE
dakaji,1s - ind,nidakaj,/dakaji-/,dadakajiwag,first_person_singular,,independent,,FALSE,FALSE
dakaji,3s - ind,dakaji,/dakaji-/,dadakajiwag,third_person_singular,,independent,,FALSE,FALSE
dakaji,3s - conj,dakajid,/dakaji-/,dadakajiwag,third_person_singular,,conjunct,,FALSE,FALSE
dakaji,3s - ch-conj,dekajid,/dakaji-/,dadakajiwag,third_person_singular,,changed_conjunct,,FALSE,FALSE
dakamanji'o,1s - ind,indakamanji',/dakamanji'o-/,,first_person_singular,,independent,,FALSE,FALSE
dakamanji'o,1s - ind,nindakamanji',/dakamanji'o-/,,first_person_singular,,independent,,FALSE,FALSE
dakamanji'o,1s - ind,nidakamanji',/dakamanji'o-/,,first_person_singular,,independent,,FALSE,FALSE
dakamanji'o,3s - ind,dakamanji'o,/dakamanji'o-/,,third_person_singular,,independent,,FALSE,FALSE
dakamanji'o,3s - conj,dakamanji'od,/dakamanji'o-/,,third_person_singular,,conjunct,,FALSE,FALSE
dakamanji'o,3s - ch-conj,dekamanji'od,/dakamanji'o-/,,third_person_singular,,changed_conjunct,,FALSE,FALSE
indaamikan,sg,indaamikan,/=daamikan-/,,,,,singular,FALSE,FALSE
indaamikan,loc,indaamikanaang,/=daamikan-/,,,,,,FALSE,TRUE
aniibiishaabookewinini,sg,aniibiishaabookewinini,/aniibiishaabookewininiw-/,,,,,singular,FALSE,FALSE
aniibiishaabookewinini,pl,aniibiishaabookewininiwag,/aniibiishaabookewininiw-/,,,,,plural,FALSE,FALSE
biiwega'igan,sg,biiwega'igan,/biiwega'igan-/,,,,,singular,FALSE,FALSE
biiwega'igan,pl,biiwega'iganan,/biiwega'igan-/,,,,,plural,FALSE,FALSE
biiwega'igan,dim,biiwega'igaans,/biiwega'igan-/,,,,,,TRUE,FALSE
biiwega'igan,loc,biiwega'iganing,/biiwega'igan-/,,,,,,FALSE,TRUE
bakwesidoon,1s - 0s - ind,nibakwesidoon,/bakwesid-/,,first_person_singular,singular_inanimate,independent,,FALSE,FALSE
bakwesidoon,1s - 0s - ind,nimbakwesidoon,/bakwesid-/,,first_person_singular,singular_inanimate,independent,,FALSE,FALSE
bakwesidoon,3s - 0s - ind,obakwesidoon,/bakwesid-/,,third_person_singular,singular_inanimate,independent,,FALSE,FALSE
bakwesidoon,3s - 0 - conj,bakwesidood,/bakwesid-/,,third_person_singular,inanimate_number_not_shown,conjunct,,FALSE,FALSE
bakwesidoon,3s - 0 - ch-conj,bekwesidood,/bakwesid-/,,third_person_singular,inanimate_number_not_shown,changed_conjunct,,FALSE,FALSE
bakwesidoon,2s - 0 - imp,bakwesidoon,/bakwesid-/,,second_person_singular,inanimate_number_not_shown,imperative,,FALSE,FALSE
agongos,sg,agongos,/agongos-/,,,,,singular,FALSE,FALSE
agongos,pl,agongosag,/agongos-/,,,,,plural,FALSE,FALSE
agongos,dim,agongosens,/agongos-/,,,,,,TRUE,FALSE
eshkan,sg,eshkan,/eshkan-/,,,,,singular,FALSE,FALSE
eshkan,pl,eshkanan,/eshkan-/,,,,,plural,FALSE,FALSE
eshkan,dim,eshkanens,/eshkan-/,,,,,,TRUE,FALSE
eshkan,pej,eshkanish,/eshkan-/,,,,,,FALSE,FALSE
ana'o,1s - ind,indana',/ana'o-/,,first_person_singular,,independent,,FALSE,FALSE
ana'o,1s - ind,nindana',/ana'o-/,,first_person_singular,,independent,,FALSE,FALSE
ana'o,1s - ind,nidana',/ana'o-/,,first_person_singular,,independent,,FALSE,FALSE
ana'o,3s - ind,ana'o,/ana'o-/,,third_person_singular,,independent,,FALSE,FALSE
ana'o,3s - conj,ana'od,/ana'o-/,,third_person_singular,,conjunct,,FALSE,FALSE
ana'o,3s - ch-conj,ena'od,/ana'o-/,,third_person_singular,,changed_conjunct,,FALSE,FALSE
gibinewen,1s - 3s - ind,ingibinewenaa,/gibinewen-/,,first_person_singular,third_person_singular,independent,,FALSE,FALSE
gibinewen,1s - 3s - ind,ningibinewenaa,/gibinewen-/,,first_person_singular,third_person_singular,independent,,FALSE,FALSE
gibinewen,1s - 3s - ind,nigibinewenaa,/gibinewen-/,,first_person_singular,third_person_singular,independent,,FALSE,FALSE
gibinewen,3s - 3' - ind,ogibinewenaan,/gibinewen-/,,third_person_singular,third_person_obviative,independent,,FALSE,FALSE
gibinewen,3s - 3' - conj,gibinewenaad,/gibinewen-/,,third_person_singular,third_person_obviative,conjunct,,FALSE,FALSE
gibinewen,3s - 3' - ch-conj,gebinewenaad,/gibinewen-/,,third_person_singular,third_person_obviative,changed_conjunct,,FALSE,FALSE
gibinewen,2s - 3 - imp,gibinewen,/gibinewen-/,,second_person_singular,third_person_number_not_shown,imperative,,FALSE,FALSE
asasawemin,sg,asasawemin,/asasawemin-/,,,,,singular,FALSE,FALSE
asasawemin,pl,asasaweminan,/asasawemin-/,,,,,plural,FALSE,FALSE
onaabam,1s - 3s - ind,indoonaabamaa,/onaabam-/,,first_person_singular,third_person_singular,independent,,FALSE,FALSE
onaabam,1s - 3s - ind,nindoonaabamaa,/onaabam-/,,first_person_singular,third_person_singular,independent,,FALSE,FALSE
onaabam,1s - 3s - ind,nidoonaabamaa,/onaabam-/,,first_person_singular,third_person_singular,independent,,FALSE,FALSE
onaabam,3s - 3' - ind,odoonaabamaan,/onaabam-/,,third_person_singular,third_person_obviative,independent,,FALSE,FALSE
onaabam,3s - 3' - conj,onaabamaad,/onaabam-/,,third_person_singular,third_person_obviative,conjunct,,FALSE,FALSE
onaabam,3s - 3' - ch-conj,wenaabamaad,/onaabam-/,,third_person_singular,third_person_obviative,changed_conjunct,,FALSE,FALSE
onaabam,2s - 3 - imp,onaabam,/onaabam-/,,second_person_singular,third_person_number_not_shown,imperative,,FALSE,FALSE
bakwega',1s - 3s - ind,imbakwega'waa,/bakwega'w-/,,first_person_singular,third_person_singular,independent,,FALSE,FALSE
bakwega',1s - 3s - ind,nimbakwega'waa,/bakwega'w-/,,first_person_singular,third_person_singular,independent,,FALSE,FALSE
bakwega',1s - 3s - ind,nibakwega'waa,/bakwega'w-/,,first_person_singular,third_person_singular,independent,,FALSE,FALSE
bakwega',3s - 3' - ind,obakwega'waan,/bakwega'w-/,,third_person_singular,third_person_obviative,independent,,FALSE,FALSE
bakwega',3s - 3' - conj,bakwega'waad,/bakwega'w-/,,third_person_singular,third_person_obviative,conjunct,,FALSE,FALSE
bakwega',3s - 3' - ch-conj,bekwega'waad,/bakwega'w-/,,third_person_singular,third_person_obviative,changed_conjunct,,FALSE,FALSE
bakwega',2s - 0 - imp,bakwega',/bakwega'w-/,,second_person_singular,inanimate_number_not_shown,imperative,,FALSE,FALSE
wiisiniiwi-mitigoons,sg,wiisiniiwi-mitigoons,/wiisiniiwi-mitigoons-/,,,,,singular,FALSE,FALSE
wiisiniiwi-mitigoons,pl,wiisiniiwi-mitigoonsan,/wiisiniiwi-mitigoons-/,,,,,plural,FALSE,FALSE
niibaa-anama'e-giizhigad,0s - ind,niibaa-anama'e-giizhigad,/niibaa-anama'e-giizhigad-/,,singular_inanimate,,independent,,FALSE,FALSE
niibaa-anama'e-giizhigad,0s - conj,niibaa-anama'e-giizhigak,/niibaa-anama'e-giizhigad-/,,singular_inanimate,,conjunct,,FALSE,FALSE
niibaa-anama'e-giizhigad,0s - ch-conj,naabaa-anama'e-giizhigak,/niibaa-anama'e-giizhigad-/,,singular_inanimate,,changed_conjunct,,FALSE,FALSE
anama'ewigamig,sg,anama'ewigamig,/anama'ewigamigw-/,,,,,singular,FALSE,FALSE
anama'ewigamig,pl,anama'ewigamigoon,/anama'ewigamigw-/,,,,,plural,FALSE,FALSE
anama'ewigamig,dim,anama'ewigamigoons,/anama'ewigamigw-/,,,,,,TRUE,FALSE
anama'ewigamig,loc,anama'ewigamigong,/anama'ewigamigw-/,,,,,,FALSE,TRUE
anami'aawin,sg,anami'aawin,/anami'aawin-/,,,,,singular,FALSE,FALSE
asemaa-opwaagaans,sg,asemaa-opwaagaans,/asemaa-opwaagaans-/,,,,,singular,FALSE,FALSE
asemaa-opwaagaans,pl,asemaa-opwaagaansag,/asemaa-opwaagaans-/,,,,,plural,FALSE,FALSE
meskwanagekozid,,meskwanagekozijig,,,,,,,FALSE,FALSE
waawiyebii'igan,sg,waawiyebii'igan,/waawiyebii'igan-/,,,,,singular,FALSE,FALSE
waawiyebii'igan,pl,waawiyebii'iganan,/waawiyebii'igan-/,,,,,plural,FALSE,FALSE
waawiyebii'igan,dim,waawiyebii'igaans,/waawiyebii'igan-/,,,,,,TRUE,FALSE
waawiyebii'igan,loc,waawiyebii'iganing,/waawiyebii'igan-/,,,,,,FALSE,TRUE
waawiyeyaa,0s - ind,waawiyeyaa,/waawiyeyaa-/,,singular_inanimate,,independent,,FALSE,FALSE
waawiyeyaa,0s - conj,waawiyeyaag,/waawiyeyaa-/,,singular_inanimate,,conjunct,,FALSE,FALSE
waawiyeyaa,0s - ch-conj,wayaawiyeyaag,/waawiyeyaa-/,,singular_inanimate,,changed_conjunct,,FALSE,FALSE
waawiyeyaa,0s - aug - ind,waawiyeyaamagad,/waawiyeyaa-/,,singular_inanimate,,independent,,FALSE,FALSE
mamaandaagochigewin,sg,mamaandaagochigewin,/mamaandaagochigewin-/,,,,,singular,FALSE,FALSE
mamaandaagochigewin,pl,mamaandaagochigewinan,/mamaandaagochigewin-/,,,,,plural,FALSE,FALSE
odoonibiins,sg,odoonibiins,/odoonibiins-/,,,,,singular,FALSE,FALSE
odoonibiins,pl,odoonibiinsag,/odoonibiins-/,,,,,plural,FALSE,FALSE
gichi-oodena,sg,gichi-oodena,/gichi-oodenaw-/,,,,,singular,FALSE,FALSE
gichi-oodena,pl,gichi-oodenawan,/gichi-oodenaw-/,,,,,plural,FALSE,FALSE
gichi-oodena,loc,gichi-oodenaang,/gichi-oodenaw-/,,,,,,FALSE,TRUE
es,sg,es,/es-/,,,,,singular,FALSE,FALSE
es,pl,esag,/es-/,,,,,plural,FALSE,FALSE
es,dim,esens,/es-/,,,,,,TRUE,FALSE
indoodem,sg,indoodem,/=doodem-/,,,,,singular,FALSE,FALSE
bapasininjii'odizo,1s - ind,imbapasininjii'odiz,/bapasininjii'odizo-/,,first_person_singular,,independent,,FALSE,FALSE
bapasininjii'odizo,1s - ind,nimbapasininjii'odiz,/bapasininjii'odizo-/,,first_person_singular,,independent,,FALSE,FALSE
bapasininjii'odizo,1s - ind,nibapasininjii'odiz,/bapasininjii'odizo-/,,first_person_singular,,independent,,FALSE,FALSE
bapasininjii'odizo,3s - ind,bapasininjii'odizo,/bapasininjii'odizo-/,,third_person_singular,,independent,,FALSE,FALSE
bapasininjii'odizo,3s - conj,bapasininjii'odizod,/bapasininjii'odizo-/,,third_person_singular,,conjunct,,FALSE,FALSE
